Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Conf,Run
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,5,32,0.958555,4417,4420,1592.9532,1594.0351,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,38,21,0.958138,9361,9396,3375.9645,3388.587,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,26,13,0.957182,8960,8821,3231.3473,3181.2181,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,28,4,0.955556,2873,2847,1036.1228,1026.7461,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,29,25,0.95219,3959,3840,1427.7795,1384.8632,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,8,30,0.950488,2767,2827,997.8949,1019.5334,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,23,34,0.949284,3297,3237,1189.0348,1167.3963,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,10,2,0.944471,7919,8084,2855.9196,2915.4254,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,11,10,0.942563,1952,2005,703.9721,723.0861,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,7,15,0.942292,3488,3479,1257.9174,1254.6716,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,19,1,0.940402,1418,1382,511.3896,498.4065,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,33,37,0.93962,18128,18300,6537.708,6599.7383,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,37,24,0.938023,3429,3513,1236.6395,1266.9334,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,0,31,0.935309,4444,4501,1602.6905,1623.2471,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,9,7,0.934964,3637,3801,1311.6529,1370.7981,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,17,17,0.930422,2773,2665,1000.0587,961.1095,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,6,14,0.925926,3111,3129,1121.9556,1128.4471,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,18,27,0.917674,3640,3814,1312.7348,1375.4865,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,14,5,0.917511,5640,6099,2034.0177,2199.5522,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,30,12,0.916071,2709,2656,976.9776,957.8637,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,24,0,0.912341,1671,1645,602.6318,593.2551,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,12,28,0.909636,2640,2453,952.0934,884.6534,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,32,26,0.899033,1718,1818,619.582,655.6461,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,13,29,0.898346,2460,2246,887.1779,810.0006,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,25,16,0.869398,712,748,256.7767,269.7598,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,27,6,0.855,684,800,246.6787,288.5132,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,2,33,0.588216,17971,11033,6481.0873,3978.957,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,20,35,0.558996,7591,4393,2737.6292,1584.2978,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,4,-1,0.0,0,6933,0,2500.3271,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,22,-1,0.0,0,3338,0,1203.8211,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,31,-1,0.0,0,4357,0,1571.3147,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,34,-1,0.0,0,1623,0,585.3211,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,35,-1,0.0,0,4120,0,1485.8427,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,36,-1,0.0,0,2942,0,1061.0071,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,39,-1,0.0,0,6706,0,2418.4615,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,11,0.0,8531,0,3076.6321,0,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,18,0.0,6630,0,2391.0528,0,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,19,0.0,1186,0,427.7208,0,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,20,0.0,439,0,158.3216,0,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,23,0.0,10063,0,3629.1348,0,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,15,8,0.967198,27366,26848,9869.3136,9682.5014,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,14,15,0.957353,5630,5431,2030.4113,1958.6436,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,2,10,0.957165,3135,3079,1130.6109,1110.415,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,22,18,0.9569,2616,2560,943.438,923.2421,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,4,12,0.956552,5669,5724,2044.4763,2064.3116,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,13,3,0.951267,1506,1497,543.126,539.8803,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,11,9,0.948295,6222,6062,2243.911,2186.2084,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,12,4,0.945827,1987,2000,716.5946,721.2829,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,8,6,0.942879,1263,1220,455.4901,439.9826,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,10,7,0.94202,3250,3114,1172.0847,1123.0374,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,0,25,0.941597,13339,12991,4810.5961,4685.0929,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,3,16,0.939489,6639,6951,2394.2985,2506.8186,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,7,17,0.938493,4295,4120,1548.955,1485.8427,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,19,2,0.936819,2741,2593,988.5182,935.1433,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,17,14,0.936375,1633,1593,588.9275,574.5018,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,1,11,0.936084,3122,3118,1125.9225,1124.48,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,20,1,0.93591,1913,1893,689.9071,682.6942,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,5,13,0.935855,4693,4572,1692.4902,1648.8526,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,25,24,0.935608,4609,4469,1662.1964,1611.7066,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,6,0,0.933305,4542,4676,1638.0334,1686.3593,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,28,30,0.927414,12852,12958,4634.9638,4673.1918,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,16,26,0.924476,1794,1697,646.9907,612.0085,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,9,5,0.914055,977,916,352.3467,330.3475,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,26,23,0.913529,688,684,248.1213,246.6787,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,23,28,0.882051,183,184,65.9974,66.358,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,18,29,0.876695,4705,4153,1696.818,1497.7439,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,24,19,0.875,229,221,82.5869,79.7017,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,21,20,0.668068,3763,5363,1357.0938,1934.12,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,27,27,0.662791,168,118,60.5877,42.5557,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FP,29,-1,0.0,0,17552,0,6329.9785,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FN,-1,21,0.0,1588,0,572.6986,0,0.46,seg_small_optA_r560_acc16_lr1e4
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FN,-1,22,0.0,5685,0,2050.2466,0,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,1,14,0.962274,3628,3550,1308.4071,1280.2771,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,10,11,0.954488,7031,6926,2535.67,2497.8026,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,0,16,0.954096,4793,4700,1728.5544,1695.0148,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,9,2,0.948084,6749,6722,2433.9691,2424.2317,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,5,10,0.944591,1860,1825,670.793,658.1706,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,3,1,0.942247,5049,4771,1820.8786,1720.6203,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,2,9,0.94209,5666,5468,2043.3944,1971.9874,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,13,12,0.938559,4162,4073,1500.9896,1468.8926,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,6,8,0.929403,2770,2696,998.9767,972.2893,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,11,0,0.927994,2501,2506,901.9643,903.7674,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,8,15,0.92725,1578,1548,569.0922,558.273,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,7,7,0.925731,2635,2499,950.2902,901.243,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,4,6,0.920618,1859,1746,670.4324,629.68,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,12,5,0.898225,766,838,276.2514,302.2175,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,14,4,0.876998,3495,3082,1260.4418,1111.4969,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,17,3,0.871342,2118,1911,763.8385,689.1858,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,15,13,0.844227,3966,3398,1430.3039,1225.4596,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FP,16,-1,0.0,0,220,0,79.3411,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,39,33,0.960976,9757,9941,3518.7785,3585.1365,0.46,seg_small_optA_r560_acc16_lr1e4
