Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Conf,Half_Mode,Tag
ROSILHA-M-B_003_jpg.rf.863a24cebe30a134937348de5cbcaa87.jpg,FN,-1,2,0.0,7715,0,3720.5826,0.0,0.46,False,baseline
ROSILHA-M-B_003_jpg.rf.863a24cebe30a134937348de5cbcaa87.jpg,FN,-1,3,0.0,5602,0,2701.5818,0.0,0.46,False,baseline
ROSILHA-M-B_003_jpg.rf.863a24cebe30a134937348de5cbcaa87.jpg,FN,-1,4,0.0,3825,0,1844.6181,0.0,0.46,False,baseline
ROSILHA-M-B_003_jpg.rf.863a24cebe30a134937348de5cbcaa87.jpg,FN,-1,14,0.0,616,0,297.0679,0.0,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,2,24,0.94491,2432,2440,1172.8395,1176.6975,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,19,35,0.937287,9352,9399,4510.0309,4532.6968,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,3,38,0.93493,2954,3023,1424.5756,1457.8511,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,1,17,0.934472,9951,10094,4798.9005,4867.8627,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,14,1,0.933737,4694,4878,2263.696,2352.4306,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,0,21,0.926465,5017,5174,2419.4637,2495.1775,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,41,12,0.925065,2974,2986,1434.2207,1440.0077,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,9,37,0.921668,2839,2828,1369.1165,1363.8117,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,11,0,0.921451,4401,4601,2122.3958,2218.8465,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,7,23,0.918394,6477,6758,3123.5532,3259.0664,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,15,14,0.917731,1829,1924,882.0409,927.8549,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,17,6,0.915333,3990,4267,1924.1898,2057.7739,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,10,32,0.915246,3993,3984,1925.6366,1921.2963,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,31,26,0.905329,6976,7253,3364.1975,3497.7816,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,24,43,0.903742,3013,2940,1453.0285,1417.8241,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,6,28,0.902564,4227,4306,2038.4838,2076.5818,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,40,10,0.902482,5404,5326,2606.0957,2568.4799,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,5,33,0.901136,3553,3812,1713.4452,1838.3488,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,18,34,0.899214,3460,3550,1668.5957,1711.9985,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,16,5,0.894109,2397,2522,1155.9606,1216.2423,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,34,39,0.892043,2198,2201,1059.9923,1061.439,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,23,7,0.890305,3076,3300,1483.4105,1591.4352,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,28,8,0.889959,7137,7187,3441.8403,3465.9529,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,4,36,0.887461,2059,2201,992.9591,1061.439,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,20,2,0.88111,2107,2165,1016.1073,1044.0779,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,8,11,0.869269,1949,2169,939.9113,1046.0069,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,22,29,0.864751,1310,1351,631.7515,651.5239,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,13,20,0.862824,2108,2061,1016.5895,993.9236,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,12,19,0.858403,2028,2185,978.0093,1053.723,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,21,22,0.85392,2614,2399,1260.6096,1156.9252,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,37,27,0.849686,13200,14192,6365.7407,6844.1358,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,27,15,0.83387,2682,3014,1293.4028,1453.5108,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,25,30,0.830655,2272,2398,1095.679,1156.4429,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,35,31,0.819188,452,534,217.9784,257.5231,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,36,3,0.790929,775,844,373.7461,407.0216,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,26,4,0.789298,1024,1116,493.8272,538.1944,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,32,25,0.755474,274,207,132.1373,99.8264,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,33,18,0.680672,228,172,109.9537,82.9475,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,29,42,0.507155,13153,24660,6343.0748,11892.3611,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,30,-1,0.0,0,1957,0.0,943.7693,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,38,-1,0.0,0,258,0.0,124.4213,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,39,-1,0.0,0,8630,0.0,4161.8441,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,9,0.0,3025,0,1458.8156,0.0,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,13,0.0,2823,0,1361.4005,0.0,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,16,0.0,11219,0,5410.3974,0.0,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,40,0.0,3631,0,1751.061,0.0,0.46,False,baseline
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,41,0.0,4386,0,2115.162,0.0,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,7,22,0.968198,1959,1940,944.7338,935.571,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,0,13,0.933621,3309,3420,1595.7755,1649.3056,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,11,25,0.933378,2847,2957,1372.9745,1426.0224,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,9,19,0.931291,5361,5545,2585.3588,2674.0934,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,1,2,0.930018,10513,11026,5069.9267,5317.3225,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,4,15,0.929838,7557,7791,3644.3866,3757.2338,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,25,5,0.928571,2820,2958,1359.9537,1426.5046,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,21,21,0.927944,8625,8285,4159.4329,3995.4668,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,31,8,0.926757,4118,4300,1985.9182,2073.6883,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,2,14,0.925752,2632,2685,1269.2901,1294.8495,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,24,20,0.924693,9845,10218,4747.7816,4927.662,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,3,18,0.920739,2995,3136,1444.348,1512.3457,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,5,7,0.918902,3104,3190,1496.9136,1538.3873,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,6,10,0.912325,4860,5086,2343.75,2452.7392,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,36,9,0.909178,2980,3011,1437.1142,1452.064,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,33,11,0.901013,5027,5478,2424.2863,2641.7824,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,20,26,0.899897,2652,2890,1278.9352,1393.7114,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,17,17,0.888415,5117,5511,2467.689,2657.6968,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,15,29,0.882615,1234,1300,595.1003,626.929,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,16,3,0.873939,1493,1599,720.0039,771.1227,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,10,27,0.871882,2163,2264,1043.1134,1091.821,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,13,0,0.870694,6002,6541,2894.483,3154.4174,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,12,6,0.868704,2154,2372,1038.7731,1143.9043,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,18,28,0.86413,1333,1411,642.8434,680.4591,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,19,16,0.834207,1430,1369,689.6219,660.2045,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,8,1,0.819197,17287,14971,8336.7091,7219.811,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,14,36,0.802606,1309,1458,631.2693,703.125,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,26,30,0.751351,150,174,72.338,83.912,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,28,37,0.706294,116,128,55.9414,61.7284,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,29,23,0.688442,172,164,82.9475,79.0895,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,37,34,0.672727,317,327,152.8742,157.6968,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,32,24,0.645691,3546,2469,1710.0694,1190.6829,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,22,38,0.625724,1179,1627,568.5764,784.6258,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,23,-1,0.0,0,174,0.0,83.912,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,27,-1,0.0,0,15465,0.0,7458.044,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,30,-1,0.0,0,232,0.0,111.8827,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,34,-1,0.0,0,4919,0.0,2372.2029,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,35,-1,0.0,0,142,0.0,68.4799,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,38,-1,0.0,0,909,0.0,438.3681,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,4,0.0,2867,0,1382.6196,0.0,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,12,0.0,3722,0,1794.946,0.0,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,31,0.0,200,0,96.4506,0.0,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,32,0.0,30,0,14.4676,0.0,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,33,0.0,312,0,150.463,0.0,0.46,False,baseline
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,35,0.0,33,0,15.9144,0.0,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,7,16,0.964361,13442,13511,6482.446,6515.7215,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,3,9,0.962277,14003,13983,6752.99,6743.3449,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,11,5,0.956366,20371,20564,9823.9776,9917.0525,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,1,11,0.956287,12548,12782,6051.3117,6164.159,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,10,8,0.955347,3327,3329,1604.456,1605.4205,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,5,20,0.955053,17036,17109,8215.6636,8250.8681,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,21,3,0.949311,14231,14188,6862.9437,6842.2068,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,13,18,0.947407,7944,7830,3831.0185,3776.0417,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,15,23,0.940567,32761,31301,15799.0934,15095.0039,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,2,10,0.938464,5127,5174,2472.5116,2495.1775,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,0,19,0.937707,7271,7380,3506.4622,3559.0278,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,12,13,0.936435,3378,3324,1629.0509,1603.0093,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,9,12,0.936384,8550,8587,4123.2639,4141.1073,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,8,4,0.93225,5639,5541,2719.4252,2672.1644,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,17,0,0.930927,6498,6557,3133.6806,3162.1335,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,19,22,0.928808,3240,3154,1562.5,1521.0262,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,6,6,0.927613,2050,1971,988.6188,950.5208,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,16,1,0.906298,3754,3753,1810.3781,1809.8958,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,18,25,0.897382,3548,3626,1711.034,1748.6497,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,14,24,0.891988,2117,2157,1020.9298,1040.2199,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,4,7,0.890557,2841,2825,1370.081,1362.365,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,20,17,0.85614,268,261,129.2438,125.8681,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,23,14,0.851116,2191,2372,1056.6165,1143.9043,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,22,2,0.850034,2637,2828,1271.7014,1363.8117,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,24,15,0.774648,186,192,89.6991,92.5926,0.46,False,baseline
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FN,-1,21,0.0,4411,0,2127.2184,0.0,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,2,10,0.952853,6925,6868,3339.6026,3312.1142,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,0,8,0.943308,5388,5444,2598.3796,2625.3858,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,4,9,0.941678,6107,6411,2945.1196,3091.7245,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,17,14,0.939978,7963,7939,3840.1813,3828.6073,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,7,6,0.923702,6132,6172,2957.1759,2976.466,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,9,7,0.914817,2656,2694,1280.8642,1299.1898,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,11,4,0.912817,5004,4891,2413.1944,2358.6998,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,3,13,0.91084,3995,4149,1926.6011,2000.8681,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,1,0,0.907934,3156,3289,1521.9907,1586.1304,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,5,11,0.906593,2209,2302,1065.2971,1110.1466,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,8,3,0.900724,6119,6479,2950.9066,3124.5177,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,6,5,0.892788,2876,2950,1386.9599,1422.6466,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,10,12,0.874464,1483,1578,715.1813,760.9954,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,12,1,0.869325,1507,1540,726.7554,742.6698,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,13,17,0.807095,451,364,217.4961,175.5401,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,14,16,0.794632,830,708,400.2701,341.4352,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,19,15,0.743189,2738,2061,1320.409,993.9236,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,16,2,0.711684,559,569,269.5795,274.402,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,FP,15,-1,0.0,0,230,0.0,110.9182,0.46,False,baseline
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,FP,18,-1,0.0,0,5503,0.0,2653.8387,0.46,False,baseline
