Tile,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,3,18,0.9060396321228785,10050,10053,115.82447578620184,115.85905025658577
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,8,20,0.877281418390405,5500,5300,63.38652903722489,61.08156434496216
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,19,21,0.8768840471571407,6049,6528,69.71365711748606,75.23404755545528
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,17,11,0.8762104161214341,3442,3727,39.66844235384146,42.95301704031585
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,9,2,0.8717311432893884,17900,16742,206.29433995751373,192.94859438931255
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,16,9,0.8688051901243468,5059,5311,58.30408189078558,61.208337403036616
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,7,15,0.8636363636363636,3880,3459,44.716315029896826,39.8643643526838
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,11,14,0.8584628307433851,4482,4368,51.65425875360763,50.34042887901787
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,5,17,0.8557444616177228,5791,5015,66.74025266446715,57.79698965848778
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,4,6,0.8516075845012366,6981,6495,80.45479258343035,74.85372838123193
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,1,19,0.8362459546925566,4493,4018,51.78103181168208,46.30674066755811
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,20,16,0.8288572933122696,1723,1750,19.85727082384336,20.16844105729883
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,23,8,0.8229220816727315,58331,67910,672.2544773218846,782.6507612578076
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,15,7,0.8170047831106713,11858,10175,136.66135660425687,117.26507871886604
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,14,5,0.8145850403839401,7779,7723,89.65160170555862,89.00621159172505
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,13,4,0.7754413806784368,4806,4144,55.38830155507324,47.75886842368362
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,18,3,0.7413972888425443,739,931,8.516844537910762,10.729610642482976
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,0,12,0.656976928691568,29740,22473,342.7482497394669,258.9973576461009
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FP,12,-1,0.0,0,9194,0.0,105.95922690331739
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FP,21,-1,0.0,0,9671,0.0,111.45656769436398
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FP,22,-1,0.0,0,19460,0.0,224.27306455716297
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FN,-1,10,0.0,2188,0,25.21631373335419,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,0,1,0.8696482019693749,20606,22495,237.48051224382837,259.2509037622498
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,6,4,0.8308545211240681,23784,24102,274.106401203883,277.7712950645808
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,3,2,0.8230940044411547,4802,5050,55.34220226122798,58.200358479633756
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,1,0,0.8033831282952548,3980,4229,45.86879737602819,48.73847841789528
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,4,7,0.7563869717883521,7190,7316,82.8634806868449,84.31560844297042
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,2,6,0.6902670111972438,8014,11610,92.35993521896732,133.80320038585108
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,5,-1,0.0,0,73031,0.0,841.6693822031947
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,7,-1,0.0,0,10591,0.0,122.0594052787725
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,8,-1,0.0,0,9561,0.0,110.18883711361948
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,9,-1,0.0,0,5162,0.0,59.491138707300884
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FN,-1,3,0.0,2170,0,25.008866911050546,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FN,-1,5,0.0,33189,0,382.4973658575376,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c0.jpg,TP,0,0,0.6235521235521235,1500,1023,17.287235191970424,11.78989440092383
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,2,2,0.8961773700305811,19614,17589,226.04788737020527,202.7101198610452
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,12,13,0.8869816083663902,13302,12861,153.3032016823937,148.2207545359544
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,10,4,0.8846325167037862,4212,4250,48.54255641905295,48.98049971058287
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,0,7,0.8810796365579904,23433,25840,270.06118816896196,297.8014382403438
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,3,9,0.8718031900513652,17270,17349,199.03370117688615,199.9441622303299
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,8,8,0.868038063252169,20580,19467,237.18086683383422,224.35373832139217
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,6,3,0.855325117723675,9388,9130,108.19504265481223,105.22163820179331
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,9,12,0.8383712798197218,12216,11442,140.78724340340713,131.8670300443504
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,11,5,0.8312216964331145,16981,19008,195.70302719656652,219.0638443526492
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,5,6,0.8285493827160494,6127,5722,70.61259334746852,65.94503984563651
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,4,0,0.8242309255996747,7302,6159,84.15426091451202,70.98138769823056
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,1,1,0.8014446497564254,5828,4896,67.16667113253575,56.425535666591465
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,13,10,0.6888726207906296,7952,5890,91.64539616436588,67.8812101871372
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FP,7,-1,0.0,0,9025,0.0,104.01153173835539
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FP,14,-1,0.0,0,31723,0.0,365.60197466325184
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FP,15,-1,0.0,0,8494,0.0,97.89185048039785
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FN,-1,11,0.0,18562,0,213.92377308890335,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,0,5,0.9221122112211221,14554,14566,167.73228065595836,167.87057853749414
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,7,4,0.9141137076090055,27246,26487,314.00534002695076,305.2579990198137
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,3,6,0.8962888377445339,19499,20050,224.7225326721542,231.072710399338
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,2,0,0.88474627164448,18425,19236,212.34487227470336,221.6915041018287
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,1,3,0.8390607101947308,18623,16698,214.62678732004346,192.44150215701475
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,6,9,0.8004744958481613,3838,3751,44.232272444521655,43.229612803387376
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,4,7,0.7542685220007521,11148,12175,128.4787319467242,140.31472564149328
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,5,-1,0.0,0,21051,0.0,242.60905868411294
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,8,-1,0.0,0,17414,0.0,200.6932757553153
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,9,-1,0.0,0,17216,0.0,198.4113607099752
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,10,-1,0.0,0,3116,0.0,35.91134990545323
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FN,-1,1,0.0,809,0,9.323582180202715,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FN,-1,2,0.0,44340,0,511.01067227464574,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FN,-1,8,0.0,32081,0,369.72786146240213,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,3,8,0.9170001143249114,8134,8634,93.74291403432495,99.50532576498176
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,0,10,0.88535600847009,28714,28269,330.92378086815916,325.7952344278746
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,5,0,0.8722793007742125,18312,20139,211.04256722357493,232.0984196873949
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,1,6,0.8657199800697558,18630,18815,214.70746108427267,216.83955342461567
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,7,1,0.8294483704250607,16465,18225,189.7562182905287,210.03990758244063
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,4,9,0.7415567122624379,8166,6221,94.11170838508698,71.69592675283201
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,8,5,0.7302904564315352,6453,8142,74.36968579585677,93.83511262201546
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,2,4,0.6422122814152095,12267,7924,141.37500939993413,91.32270110744909
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,6,7,0.5767840301791889,12370,7693,142.56206621644944,88.66046688788565
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,FP,9,-1,0.0,0,6811,0.0,78.49557259500703
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,FN,-1,2,0.0,3140,0,36.187945668524755,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,FN,-1,3,0.0,2300,0,26.507093961021315,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,17,6,0.9057363110758417,16453,17168,189.61792040899292,197.85816918383216
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,18,2,0.904780096461487,19743,20145,227.5345895967147,232.1675686281628
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,0,18,0.898485251129418,17769,17951,204.78458808408163,206.88210595404072
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,12,19,0.8863834164095261,35802,35724,412.6117295619501,411.7127933319676
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,19,16,0.8762157033288527,45739,49175,527.1339002970235,566.7331937100971
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,22,11,0.8687580025608195,9050,8464,104.29965232488823,97.54610577655845
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,9,17,0.8673791961463194,12923,11887,148.93529359055586,136.99557648463494
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,3,13,0.8427740863787375,42063,46685,484.7686492532346,538.0363832914262
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,16,8,0.8422176820208024,10146,9691,116.93085883848795,111.68706416359025
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,7,0,0.8369861845471601,20745,22336,239.08246270495096,257.4184568319009
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,4,15,0.8366580614879137,8503,7149,97.99557389154967,82.39096292493105
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,15,1,0.8305377304849322,48070,42073,553.9982637853456,484.8838974878478
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,6,4,0.8200535654502845,5238,5635,60.36702529036072,64.94238020450223
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,5,3,0.8180338247264176,10919,9183,125.83954737408337,105.83245384524294
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,2,20,0.8128576879053796,4911,4592,56.598408018511165,52.921989334352126
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,24,12,0.7943760984182777,4302,4887,49.579790530571174,56.32181225543964
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,14,5,0.7831439393939394,6143,7038,70.79699052284954,81.11170752072523
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,10,9,0.7056272115055359,17377,12509,200.2668572872467,144.16401667757202
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,11,10,0.6840437788018433,13638,9750,157.1755423653951,112.36702874780775
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,21,21,0.6471030850263356,1250,939,14.40602932664202,10.821809230173486
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,1,-1,0.0,0,8179,0.0,94.26153109008406
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,8,-1,0.0,0,8888,0.0,102.43263092415542
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,13,-1,0.0,0,9727,0.0,112.10195780819754
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,20,-1,0.0,0,11007,0.0,126.85373183867897
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,23,-1,0.0,0,1742,0.0,20.076242469608317
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,25,-1,0.0,0,8708,0.0,100.35816270111897
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,26,-1,0.0,0,8466,0.0,97.56915542348108
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FN,-1,7,0.0,26216,0,302.13477186179773,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FN,-1,14,0.0,828,0,9.542553825967675,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,1,3,0.8893235435724602,16268,15125,187.4858280686499,174.31295485236845
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,4,4,0.8864647179872989,41517,43738,478.4760956433574,504.0727285509349
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,0,11,0.8861143266633592,16568,17648,190.94327510704397,203.3900844452627
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,2,5,0.8858469904085794,25184,24757,290.2411540497221,285.3200544317412
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,6,9,0.8805147058823529,4157,4027,47.9086911286807,46.41046407870993
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,5,6,0.8750813924367643,18376,19060,211.780155925099,219.6631351726375
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,3,0,0.8568184853746494,14357,13447,165.46189043407958,154.97430108428418
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,7,7,0.7988696808510638,13948,13107,160.74823763840232,151.05586110743755
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,9,1,0.7985739750445633,1061,957,12.227837692453747,11.02925605247713
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,10,8,0.7203832752613241,1062,913,12.23936251591506,10.522163820179331
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,11,10,0.5439121756487026,1002,545,11.547873108236242,6.281028786415921
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FP,8,-1,0.0,0,7133,0.0,82.20656574955002
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FN,-1,2,0.0,3255,0,37.51330036657582,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FN,-1,12,0.0,805,0,9.277482886357461,0.0
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,0,0,0.9033389789499153,7525,8208,86.72429654638496,94.59575097046216
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,7,12,0.89379827351204,7876,8797,90.76950958130604,101.38387198917587
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,5,7,0.8814299900695134,4507,4966,51.94237934014047,57.232273308883414
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,6,2,0.8800203355363497,1862,1836,21.459221284965952,21.1595758749718
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,1,5,0.8756915511235571,13277,14185,153.01508109586086,163.47962079873363
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,10,1,0.8605187319884726,1493,1735,17.206561427741228,19.995568705379124
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,3,8,0.8464626191670848,8461,9939,97.5115313061745,114.54522038199603
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,11,9,0.8421052631578947,2562,3038,29.526597707885482,35.01241367547077
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,22,10,0.8404907975460123,5087,6013,58.62677694770236,69.29876347287878
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,14,15,0.8002148227712137,1568,1784,18.07092318733975,20.560285054983492
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,15,11,0.7997698504027618,1446,1682,16.66489472505949,19.3847530619295
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,2,6,0.7932240173619484,6666,8207,76.82447319311656,94.58422614700085
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,12,13,0.7853148301574151,9178,8061,105.77482972793636,92.90160192164906
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,9,4,0.7487715536496025,10470,9104,120.66490163995356,104.92199279179916
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,4,3,0.6401774646049455,10555,14584,121.64451163416521,168.07802535979778
