Tile,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,19,9,0.8654296523148982,5059,5296,58.30408189078558,61.03546505111691
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,7,20,0.865121909043749,5500,5286,63.38652903722489,60.920216816503775
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,6,17,0.8639305177111717,5791,5154,66.74025266446715,59.39894011961037
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,17,7,0.8496597078840713,11858,12330,136.66135660425687,142.10107327799687
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,5,15,0.843976959679439,3880,3483,44.716315029896826,40.14096011575533
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,1,19,0.8321342925659473,4493,3911,51.78103181168208,45.07358455719755
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,16,5,0.8189204875217644,7779,7891,89.65160170555862,90.94238193322575
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,21,16,0.8066600397614314,1723,1912,19.85727082384336,22.035462458031635
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,12,4,0.7732777446892992,4806,4126,55.38830155507324,47.55142160137998
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,18,3,0.7000964320154291,739,1024,8.516844537910762,11.801419224385143
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,TP,0,12,0.6544709036429586,29740,22715,342.7482497394669,261.7863649237388
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FP,11,-1,0.0,0,9182,0.0,105.82092902178162
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FP,14,-1,0.0,0,19942,0.0,229.82802946551612
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FP,22,-1,0.0,0,9733,0.0,112.17110674896543
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FN,-1,8,0.0,58331,0,672.2544773218846,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c1.jpg,FN,-1,10,0.0,2188,0,25.21631373335419,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,6,0,0.899155722326454,3980,4118,45.86879737602819,47.45922301368947
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,0,1,0.8514901927485777,20606,23004,237.48051224382837,265.1170389040584
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,7,3,0.8262008733624454,2170,2012,25.008866911050546,23.187944804162996
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,4,2,0.813318575908504,4802,5028,55.34220226122798,57.94681236348486
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,2,7,0.7347745234774523,7190,7736,82.8634806868449,89.15603429672213
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,TP,3,6,0.7137513359458496,8014,11228,92.35993521896732,129.40071782362926
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,1,-1,0.0,0,10468,0.0,120.64185199303093
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,5,-1,0.0,0,9355,0.0,107.81472348058888
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,8,-1,0.0,0,5062,0.0,58.33865636116953
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,9,-1,0.0,0,12497,0.0,144.02571879603624
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FP,10,-1,0.0,0,1767,0.0,20.36436305614116
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FN,-1,4,0.0,23784,0,274.106401203883,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r0c2.jpg,FN,-1,5,0.0,33189,0,382.4973658575376,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c0.jpg,TP,0,0,0.6626884422110553,1500,1147,17.287235191970424,13.218972510126717
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,0,2,0.8960232191048424,19614,17622,226.04788737020527,203.09043903526853
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,2,7,0.8937569719583028,23433,25799,270.06118816896196,297.32892047842995
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,6,13,0.8879253807476499,13302,12606,153.3032016823937,145.28192455331944
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,10,8,0.8725826942078765,20580,19218,237.18086683383422,221.48405727952508
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,11,9,0.8717429384716444,17270,16923,199.03370117688615,195.03458743581032
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,9,4,0.8655902704969596,4212,4685,48.54255641905295,53.99379791625429
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,8,6,0.8499465730422836,6127,5992,70.61259334746852,69.05674218019118
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,5,12,0.8497907301193613,12216,11650,140.78724340340713,134.26419332430362
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,3,3,0.8469878285772732,9388,8670,108.19504265481223,99.92021940958905
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,4,0,0.8459271168274384,7302,6476,84.15426091451202,74.63475673546698
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,1,5,0.837141691318984,16981,19038,195.70302719656652,219.4095890564886
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,TP,7,1,0.7963530740680975,5828,5304,67.16667113253575,61.12766363880742
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FP,12,-1,0.0,0,8840,0.0,101.87943939801237
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FN,-1,10,0.0,7952,0,91.64539616436588,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c1.jpg,FN,-1,11,0.0,18562,0,213.92377308890335,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,1,5,0.9194471865745311,14554,14612,167.73228065595836,168.40072041671456
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,5,4,0.9094358356086664,27246,26602,314.00534002695076,306.5833537178648
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,3,6,0.9034947409238524,19499,19772,224.7225326721542,227.8688094770928
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,4,0,0.8880470541321902,18425,19453,212.34487227470336,224.19239079293376
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,10,8,0.8740807567183356,32081,36471,369.72786146240213,420.3218364575689
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,2,3,0.8518995161124266,18623,17352,214.62678732004346,199.97873670071385
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,0,9,0.8051270417422868,3838,4119,44.232272444521655,47.47074783715078
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,TP,6,7,0.7546096061916686,11148,11976,128.4787319467242,138.02128577269187
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,7,-1,0.0,0,21434,0.0,247.02306606979604
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,8,-1,0.0,0,21862,0.0,251.95569051123826
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FP,9,-1,0.0,0,17395,0.0,200.47430410955036
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FN,-1,1,0.0,809,0,9.323582180202715,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r1c2.jpg,FN,-1,2,0.0,44340,0,511.01067227464574,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,2,8,0.9076414986903542,8134,8617,93.74291403432495,99.30940376613943
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,0,10,0.8773544449942273,28714,28198,330.92378086815916,324.97697196212135
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,4,1,0.8610700399759049,16465,17520,189.7562182905287,201.91490704221454
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,1,6,0.8594805066784957,18630,19097,214.70746108427267,220.08955364070613
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,7,0,0.844737722947449,18312,20267,211.04256722357493,233.57359709044306
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,3,5,0.8129067245119306,6453,6919,74.36968579585677,79.7402535288289
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,5,4,0.8036992360273422,12267,10162,141.37500939993413,117.11525601386896
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,6,9,0.7608017282765243,8166,6505,94.11170838508698,74.96897661584507
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,TP,8,7,0.594507396915329,12370,7893,142.56206621644944,90.96543158014838
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,FP,9,-1,0.0,0,6709,0.0,77.32004060195305
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,FN,-1,2,0.0,3140,0,36.187945668524755,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c0.jpg,FN,-1,3,0.0,2300,0,26.507093961021315,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,15,2,0.9055274917427628,19743,19488,227.5345895967147,224.59575961407975
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,22,6,0.9036999493157628,16453,17351,189.61792040899292,199.96721187725254
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,0,18,0.9030001060108132,17769,18133,204.78458808408163,208.9796238239998
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,7,13,0.8860107065433792,42063,43196,484.7686492532346,497.82627423490294
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,11,19,0.8839077141132313,35802,35973,412.6117295619501,414.5824743738347
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,5,17,0.8792907478972494,12923,11878,148.93529359055586,136.89185307348313
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,17,11,0.8734515164459633,9050,8493,104.29965232488823,97.88032565693653
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,14,8,0.851067615658363,10146,10660,116.93085883848795,122.85461809760315
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,2,1,0.8425637078150954,48070,42890,553.9982637853456,494.29967825574096
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,3,15,0.8424015009380863,8503,7209,97.99557389154967,83.08245233260986
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,9,4,0.8308022449653351,5238,5853,60.36702529036072,67.4547917190686
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,16,0,0.8272084953384339,20745,22960,239.08246270495096,264.6099466717606
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,4,3,0.8200399709302325,10919,9116,125.83954737408337,105.06029067333492
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,6,20,0.8091559909570459,4911,4692,56.598408018511165,54.074471680483484
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,18,12,0.7945660672400313,4302,4879,49.579790530571174,56.229613667749135
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,12,5,0.7882888918665416,6143,7203,70.79699052284954,83.01330339184197
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,10,16,0.7341884578840832,45739,38220,527.1339002970235,440.4787526914064
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,8,9,0.712104008175315,17377,12780,200.2668572872467,147.28724383558801
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,TP,19,21,0.6716754320060105,1250,975,14.40602932664202,11.236702874780775
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,1,-1,0.0,0,8523,0.0,98.22607036077595
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,13,-1,0.0,0,8799,0.0,101.4069216360985
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,20,-1,0.0,0,11673,0.0,134.52926426391383
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FP,21,-1,0.0,0,9880,0.0,113.86525579777853
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FN,-1,7,0.0,26216,0,302.13477186179773,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FN,-1,10,0.0,13638,0,157.1755423653951,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c1.jpg,FN,-1,14,0.0,828,0,9.542553825967675,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,3,3,0.8966811654650539,16268,15564,187.4858280686499,179.37235235188513
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,5,4,0.8871992686570492,41517,43122,478.4760956433574,496.97343729876576
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,1,11,0.8775857338820302,16568,17651,190.94327510704397,203.42465891564663
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,7,9,0.8722386700068322,4157,4064,47.9086911286807,46.83688254677853
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,0,0,0.8706722962000649,14357,14442,165.46189043407958,166.44150042829125
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,2,5,0.8629649070185963,25184,24505,290.2411540497221,282.41579891949016
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,4,6,0.8615923885828743,18376,18800,211.780155925099,216.66668107269598
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,9,1,0.7932203389830509,1061,1055,12.227837692453747,12.158688751685865
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,6,7,0.7536643338175095,13948,12613,160.74823763840232,145.36259831754865
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,TP,10,8,0.7455919395465995,1062,1017,12.23936251591506,11.720745460155948
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FP,8,-1,0.0,0,7542,0.0,86.92021854522729
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FN,-1,2,0.0,3255,0,37.51330036657582,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FN,-1,10,0.0,1002,0,11.547873108236242,0.0
ROSILHA-M-B_011_jpg.rf.4a966541cdff84d474cd4516dd35b742_r2c2.jpg,FN,-1,12,0.0,805,0,9.277482886357461,0.0
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,0,0,0.8700801114594218,7525,8582,86.72429654638496,98.90603494499345
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,5,2,0.8623635500711913,1862,2062,21.459221284965952,23.764185977228674
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,3,7,0.8602645198389879,4507,5198,51.94237934014047,59.90603235190817
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,11,1,0.845542305508234,1493,1757,17.206561427741228,20.24911482152802
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,6,12,0.8440012865873271,7876,9323,90.76950958130604,107.44592912982684
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,1,5,0.8434587162028162,13277,14609,153.01508109586086,168.36614594633062
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,2,8,0.8415207603801901,8461,9945,97.5115313061745,114.6143693227639
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,7,4,0.817981072555205,10470,12582,120.66490163995356,145.00532879024792
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,10,9,0.8095693779904306,2562,3111,29.526597707885482,35.85372578814666
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,14,13,0.7935594589137897,9178,8589,105.77482972793636,98.98670870922264
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,4,6,0.7456001805054152,6666,8807,76.82447319311656,101.49912022378902
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,TP,8,3,0.6883525708289612,10555,15189,121.64451163416521,175.0505435538925
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FP,9,-1,0.0,0,1150,0.0,13.253546980510658
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FP,12,-1,0.0,0,4449,0.0,51.273939579384276
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FP,13,-1,0.0,0,887,0.0,10.222518410185177
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FP,15,-1,0.0,0,857,0.0,9.87677370634577
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FP,16,-1,0.0,0,1049,0.0,12.089539810917984
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FP,17,-1,0.0,0,2834,0.0,32.66134968936279
ROSILHA-M-D_006_jpg.rf.4bf38cf5314617b13c7c11445fe40b04_r0c0.jpg,FN,-1,10,0.0,5087,0,58.62677694770236,0.0
