Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Conf,Half_Mode,Tag
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,18,34,0.903042,3460,3547,1247.8194,1279.1952,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,34,10,0.902517,5404,5330,1948.9063,1922.2189,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,30,26,0.901707,6976,7283,2515.8347,2626.5516,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,5,33,0.900438,3553,3815,1281.359,1375.8471,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,15,5,0.891021,2397,2531,864.4575,912.7835,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,22,7,0.890305,3076,3300,1109.3331,1190.1168,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,28,8,0.88968,7137,7200,2573.898,2596.6183,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,4,36,0.887068,2059,2202,742.5607,794.1325,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,19,2,0.880722,2107,2166,759.8715,781.1494,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,12,20,0.876359,2108,2035,760.2321,733.9053,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,8,11,0.869112,1949,2178,702.8902,785.477,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,27,29,0.867554,1310,1355,472.4403,488.6691,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,14,19,0.865273,2028,2167,731.3809,781.51,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,21,22,0.853353,2614,2416,942.7167,871.3097,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,32,27,0.849767,13200,14208,4760.467,5123.9936,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,26,15,0.833065,2682,3017,967.2404,1088.0552,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,24,30,0.828058,2272,2406,819.3773,867.7033,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,31,3,0.790929,775,844,279.4971,304.3814,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,25,4,0.790134,1024,1117,369.2969,402.8365,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,TP,29,42,0.507133,13153,24670,4743.5168,8897.0243,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FP,33,-1,0.0,0,8614,0,3106.5654,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,9,0.0,3025,0,1090.9404,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,12,0.0,2974,0,1072.5477,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,13,0.0,2823,0,1018.0908,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,16,0.0,11219,0,4046.0363,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,18,0.0,228,0,82.2262,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,25,0.0,274,0,98.8157,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,31,0.0,452,0,163.0099,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,39,0.0,2198,0,792.6899,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,40,0.0,3631,0,1309.4891,0,0.46,True,fp16
ROSILHA-M-B_009_jpg.rf.d2aa8881a0b4f54b4bdb89392b953e71.jpg,FN,-1,41,0.0,4386,0,1581.7733,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,7,22,0.963353,1959,1952,706.4966,703.9721,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,11,25,0.935752,2847,2968,1026.7461,1070.3838,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,9,19,0.93344,5361,5532,1933.3988,1995.0685,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,0,13,0.933352,3309,3421,1193.3625,1233.7544,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,1,2,0.930936,10513,11015,3791.4234,3972.4654,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,4,15,0.929964,7557,7792,2725.3674,2810.1181,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,20,21,0.929549,8625,8301,3110.5324,2993.6846,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,26,8,0.928244,4118,4293,1485.1214,1548.2337,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,24,5,0.927527,2820,2978,1017.0089,1073.9902,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,2,14,0.925752,2632,2685,949.2082,968.3222,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,23,20,0.925425,9845,10216,3550.5149,3684.3129,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,3,18,0.920814,2995,3142,1080.1211,1133.1354,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,5,7,0.919207,3104,3191,1119.431,1150.8068,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,6,10,0.912517,4860,5087,1752.7174,1834.583,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,29,9,0.909178,2980,3011,1074.7115,1085.8913,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,19,26,0.908146,2652,2853,956.4211,1028.9101,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,27,11,0.901013,5027,5478,1812.9445,1975.5938,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,17,17,0.888257,5117,5512,1845.4022,1987.8556,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,15,29,0.882615,1234,1300,445.0315,468.8339,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,16,3,0.877502,1493,1603,538.4377,578.1082,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,21,28,0.876381,1333,1384,480.7351,499.1278,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,10,27,0.876276,2163,2250,780.0674,811.4432,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,12,6,0.874068,2154,2370,776.8216,854.7202,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,13,0,0.869539,6002,6537,2164.5699,2357.5131,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,18,16,0.833661,1430,1370,515.7172,494.0787,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,8,1,0.822272,17287,15031,6234.4085,5420.8014,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,14,36,0.799481,1309,1464,472.0797,527.9791,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,22,38,0.642012,1179,1596,425.1963,575.5837,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,25,-1,0.0,0,15384,0,5548.1079,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,28,-1,0.0,0,4921,0,1774.7165,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,4,0.0,2867,0,1033.959,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,12,0.0,3722,0,1342.3074,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,23,0.0,172,0,62.0303,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,24,0.0,3546,0,1278.8345,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,30,0.0,150,0,54.0962,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,31,0.0,200,0,72.1283,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,32,0.0,30,0,10.8192,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,33,0.0,312,0,112.5202,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,34,0.0,317,0,114.3233,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,35,0.0,33,0,11.9012,0,0.46,True,fp16
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FN,-1,37,0.0,116,0,41.8344,0,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,7,16,0.964507,13442,13513,4847.7422,4873.3478,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,3,9,0.962721,14003,13954,5050.0621,5032.3907,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,11,5,0.95756,20371,20542,7346.6267,7408.2964,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,2,11,0.956213,12548,12783,4525.3287,4610.0795,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,10,8,0.955347,3327,3329,1199.8541,1200.5753,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,5,20,0.95517,17036,17113,6143.8876,6171.657,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,16,0,0.953739,6498,6721,2343.4481,2423.8711,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,20,3,0.949318,14231,14192,5132.2883,5118.2233,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,13,18,0.947537,7944,7833,2864.9356,2824.9044,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,15,23,0.939642,32761,31253,11814.9742,11271.1269,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,0,19,0.939294,7271,7392,2622.2239,2665.8615,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,1,10,0.938464,5127,5174,1849.0087,1865.9588,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,9,12,0.937359,8550,8584,3083.4843,3095.7461,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,12,13,0.936723,3378,3325,1218.2468,1199.1328,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,8,4,0.93225,5639,5541,2033.6571,1998.3142,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,19,22,0.92911,3240,3155,1168.4783,1137.8237,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,6,6,0.927613,2050,1971,739.3149,710.8243,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,17,1,0.906805,3754,3755,1353.848,1354.2086,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,18,25,0.897144,3548,3627,1279.5559,1308.0465,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,14,24,0.891988,2117,2157,763.4779,777.9036,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,4,7,0.890557,2841,2825,1024.5823,1018.8121,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,23,17,0.859649,268,262,96.6519,94.4881,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,22,14,0.851927,2191,2374,790.1654,856.1628,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,21,2,0.849171,2637,2831,951.0115,1020.9759,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FN,-1,15,0.0,186,0,67.0793,0,0.46,True,fp16
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FN,-1,21,0.0,4411,0,1590.7894,0,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,2,10,0.953702,6925,6874,2497.4419,2479.0492,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,0,8,0.943139,5388,5445,1943.136,1963.6927,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,4,9,0.941386,6107,6413,2202.4373,2312.7935,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,14,14,0.939749,7963,7941,2871.7878,2863.8537,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,9,7,0.925416,2656,2662,957.8637,960.0275,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,7,6,0.923558,6132,6173,2211.4533,2226.2396,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,5,11,0.916986,2209,2294,796.657,827.3115,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,3,13,0.912289,3995,4159,1440.7626,1499.9078,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,1,0,0.911329,3156,3289,1138.1843,1186.1497,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,11,4,0.910145,5004,4881,1804.6497,1760.2909,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,8,3,0.900332,6119,6484,2206.7649,2338.3991,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,6,5,0.892788,2876,2950,1037.2048,1063.8922,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,10,12,0.877614,1483,1570,534.8312,566.207,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,12,1,0.869325,1507,1540,543.4866,555.3879,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,13,17,0.807095,451,364,162.6493,131.2735,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,17,15,0.744279,2738,2064,987.4363,744.364,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,TP,16,2,0.709877,559,549,201.5986,197.9921,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,FP,15,-1,0.0,0,5510,0,1987.1343,0.46,True,fp16
ROSILHA-M-G_001_jpg.rf.3dab74a9f6c203f6aca8afc07a353bd2.jpg,FN,-1,16,0.0,830,0,299.3324,0,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,8,11,0.938975,23056,22952,8314.949,8277.4423,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,0,2,0.923283,6501,6435,2344.53,2320.7276,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,5,10,0.920627,7305,7649,2634.4857,2758.5464,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,6,7,0.905653,5044,5136,1819.0754,1852.2545,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,3,1,0.883412,14291,15514,5153.9268,5594.9913,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,2,0,0.84949,718,732,258.9405,263.9896,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,7,9,0.830409,8005,8476,2886.9347,3056.7969,0.46,True,fp16
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,4,4,0.827962,36652,41051,13218.23,14804.6917,0.46,True,fp16
